area,perimeter,aspect_ratio,h_mean,s_mean,v_mean,h_std,s_std,v_std,label
18810.0,562.0,1.5495495796203613,48.63843536376953,224.1998291015625,186.9967041015625,37.2820930480957,58.4476432800293,72.91227722167969,1
26705.0,747.3380737304688,0.9606741666793823,29.384782791137695,182.7744598388672,174.18411254882812,11.728672981262207,49.69796371459961,54.03530502319336,1
919397.0,4005.2548828125,1.7777777910232544,19.29364013671875,89.87684631347656,108.0030746459961,13.603328704833984,29.659128189086914,61.73625564575195,1
30786.5,718.6690673828125,1.3161290884017944,44.09073257446289,147.35389709472656,163.77064514160156,23.380821228027344,66.79893493652344,60.74665451049805,1
156078.0,1582.0,1.0978835821151733,28.490253448486328,114.22101593017578,101.5694808959961,27.73570442199707,72.15874481201172,67.43790435791016,1
2767.0,322.22540283203125,0.5595238208770752,53.59143829345703,188.33055114746094,156.23126220703125,33.66953659057617,53.00674819946289,49.91532897949219,1
19090.0,594.274169921875,1.0361446142196655,44.922142028808594,85.8785400390625,122.36494445800781,45.33653259277344,67.39685821533203,42.26786804199219,1
48533.0,2034.631591796875,0.9137380123138428,42.26362228393555,166.08709716796875,163.51272583007812,24.217201232910156,72.71611785888672,70.74967193603516,1
1610.0,327.96551513671875,0.8285714387893677,74.90936279296875,132.09629821777344,131.47634887695312,39.14329147338867,53.059226989746094,55.87272644042969,1
1038.0,217.2548370361328,1.25,33.004859924316406,185.39688110351562,176.17257690429688,9.774540901184082,58.660972595214844,67.80590057373047,1
444.5,199.698486328125,0.43939393758773804,28.406478881835938,158.16197204589844,158.21786499023438,12.284841537475586,49.21508026123047,59.744571685791016,1
5698.0,302.0,0.9615384340286255,16.81008529663086,87.3015365600586,34.125640869140625,34.183597564697266,109.80593872070312,68.57130432128906,1
782.0,158.76954650878906,0.75,48.536502838134766,123.89256286621094,114.6845703125,37.70104217529297,67.43782806396484,63.50709533691406,1
2200.5,266.18377685546875,2.65625,36.547428131103516,78.13419342041016,164.9477996826172,44.12942123413086,49.88132095336914,51.878238677978516,1
4209.0,277.7989807128906,0.8888888955116272,53.82291793823242,180.77169799804688,187.31814575195312,34.4227180480957,67.61669921875,62.6353759765625,1
86045.0,1870.3961181640625,1.4694443941116333,21.95584487915039,94.04173278808594,117.9010238647461,9.596189498901367,57.24674606323242,68.14424133300781,1
7924.0,865.0193481445312,1.1525423526763916,46.001930236816406,166.7774200439453,167.88047790527344,51.656890869140625,42.42621612548828,72.04833984375,1
148.0,84.48528289794922,0.2571428716182709,27.0,153.40635681152344,125.75555419921875,18.315229415893555,57.956687927246094,61.65794372558594,1
6006.0,310.0,0.9873417615890503,36.993995666503906,71.94060516357422,82.64654541015625,47.220909118652344,89.7173843383789,88.91519927978516,1
143563.0,1547.9351806640625,1.364829421043396,27.834383010864258,112.80244445800781,126.96102905273438,28.30040168762207,57.758995056152344,52.005924224853516,1
1519.5,230.32589721679688,1.2765957117080688,65.95106506347656,83.4134750366211,145.4400634765625,53.89990997314453,64.1351547241211,64.88455200195312,1
46554.5,872.1837768554688,1.1959799528121948,58.9935188293457,159.8847198486328,163.53968811035156,60.2308235168457,45.939353942871094,56.93079376220703,1
19800.0,564.0,0.8807947039604187,51.01169967651367,225.20664978027344,129.4988250732422,35.126747131347656,43.92510223388672,42.58881378173828,1
30143.5,1016.825439453125,1.5739644765853882,20.301219940185547,187.61622619628906,112.84651184082031,22.700977325439453,49.05769729614258,56.42604064941406,1
71176.0,1070.0,1.1566264629364014,27.388303756713867,83.6981430053711,123.9330062866211,25.293033599853516,67.43245697021484,85.65880584716797,1
213.0,80.48528289794922,1.0,25.137500762939453,131.08250427246094,190.79750061035156,18.92415428161621,30.166963577270508,43.05422592163086,1
40920.0,812.0,0.8461538553237915,35.766761779785156,147.8411865234375,117.99968719482422,37.507110595703125,113.5211181640625,95.72826385498047,1
11904.0,852.6417236328125,0.8206278085708618,34.9210205078125,140.2250518798828,145.6651153564453,17.656099319458008,50.9631233215332,63.97505187988281,1
1168.5,183.78173828125,1.0,26.498966217041016,131.4798583984375,118.54338836669922,22.96286964416504,62.46438980102539,56.57355499267578,1
77283.0,1112.0,1.0071942806243896,15.776837348937988,67.33562469482422,77.03520965576172,30.505128860473633,89.39793395996094,80.15602111816406,1
18053.5,554.384765625,1.1085271835327148,47.513038635253906,121.11064147949219,156.21282958984375,35.742366790771484,52.6789436340332,56.07090759277344,1
